Datetime,Adj_Close,Close,High,Low,Open,Volume,returns,log_volume,price_range,price_position,sma_10,ema_10,volatility_10,parkinson_10,bb_upper_10,bb_lower_10,bb_position_10,rsi_10,sma_20,ema_20,volatility_20,parkinson_20,bb_upper_20,bb_lower_20,bb_position_20,rsi_20,sma_50,ema_50,volatility_50,parkinson_50,bb_upper_50,bb_lower_50,bb_position_50,rsi_50,spread_proxy,vwap,ofi,volume_ratio_10,volume_volatility_10,volume_ratio_20,volume_volatility_20,skewness_20,kurtosis_20,realized_var_20,realized_skew_20,realized_kurt_20,skewness_50,kurtosis_50,realized_var_50,realized_skew_50,realized_kurt_50,vol_regime,trend_regime,volume_regime,mahalanobis,bcp,isolation_forest,dbscan,pca,ensemble
2025-03-14 17:30:00+00:00,211.2449951171875,211.2449951171875,212.6898956298828,210.75999450683594,212.30259704589844,6007354,-0.005052458242460248,15.608495109805425,0.00913584306211027,0.25130852796533787,211.38237915039062,212.22008282670197,0.005725930830449438,0.06254151417267038,211.39383101205152,211.37092728872972,-5.498327489065225,36.39825065526177,214.17545471191406,214.61691267711782,0.006405560841396424,0.06216705177537716,214.18826583359686,214.16264359023126,-113.87170246616833,28.40576621444022,224.4164340209961,220.09995635044322,0.00917709450777631,0.06452879589862817,224.43478821001165,224.39807983198054,-358.3128816981983,32.979725979789805,0.00913584306211027,225.08610860186045,-6353389.176849365,0.8399382819463171,3037188.564174628,0.8057348578068743,2985245.916285789,0.18729423974444115,-0.9957781642233107,4.103120969283126e-05,-2.5809702946850407e-07,3.98336180011241e-09,-2.1880283826764613,8.97299307752602,8.421906360465812e-05,-2.12127948195279e-06,9.041693725220201e-08,0,0,0,False,False,False,True,True,False
2025-03-14 18:30:00+00:00,212.90530395507812,212.90530395507812,213.41099548339844,211.25,211.25,4621820,0.00782891027918638,15.346299341243068,0.01015003122634463,0.7659913997020258,211.47890930175782,212.3446689786263,0.005521179378864657,0.06180304772105479,211.48995166051554,211.4678669430001,65.08740766428397,54.90733299615555,213.78422012329102,214.4535725460004,0.006769843923423981,0.06267774352047696,213.79775981113787,213.77068043544418,-31.957032176622796,34.38577324371579,223.95959014892577,219.79203534863973,0.009237300882214266,0.06451573686587447,223.9780647506902,223.94111554716133,-298.6752226866893,33.55189628522092,0.01015003122634463,224.95231529655322,7650516.92565918,0.6788747854087529,3116449.220315401,0.6281239835652339,3046873.957200671,0.05077750292179363,-1.2159605261414463,4.583078674752059e-05,-2.2812455661457666e-07,4.141732787784247e-09,-2.1492598204423863,8.749695918910936,8.532772758855644e-05,-2.1135521379807823e-06,9.048358584386034e-08,0,0,0,False,False,False,True,True,False
2025-03-14 19:30:00+00:00,213.3800048828125,213.3800048828125,213.89999389648438,212.7100067138672,212.8946075439453,6350358,0.00222715216363591,15.664021904703878,0.005576844856061954,0.563029735725185,211.70140991210937,212.53291247879417,0.005339773063213292,0.06032741596044244,211.7120894582358,211.69073036598294,79.0892467166562,61.67982955000561,213.50572052001954,214.35114089731442,0.006657481946998155,0.0615634775303116,213.51903548391354,213.49240555612553,-4.2208403345220225,38.27419059519641,223.5063903808594,219.51858919664517,0.009245502262245521,0.06451231445582747,223.52488138538388,223.4878993763349,-273.3192369331305,33.72580176764218,0.005576844856061954,224.78026385978407,3082446.874053955,0.9273143907458599,3106750.690947845,0.9076660252330937,2675416.1449571075,-0.14324802852365176,-1.0977081964422049,4.432206587460635e-05,-2.0103127140098775e-07,3.9280654124230276e-09,-2.149078996374472,8.727946622867561,8.547931208118705e-05,-2.113369322876089e-06,9.048403064067585e-08,0,0,0,False,False,False,True,True,False
2025-03-17 13:30:00+00:00,213.22470092773438,213.22470092773438,214.97000122070312,212.1699981689453,213.36000061035156,9570854,-0.0007280930558131339,16.074233101131195,0.013131701156456461,0.3766791461626912,211.79488067626954,212.65869252944324,0.005136668447719739,0.061451682293402914,211.80515401316498,211.7846073393741,70.08889141948745,55.469130842373104,213.3447052001953,214.24368330440538,0.006207837681603368,0.060445096532436314,213.3571208755585,213.3322895248321,-4.332772642260626,42.476378839775386,223.05548431396485,219.2510988345014,0.00924649309591634,0.06493791514331697,223.07397730015668,223.03699132777302,-265.29761873648334,33.781450470784236,0.013131701156456461,224.52700896343248,-1294933.5085754395,1.310753032188058,3143446.222061258,1.3794268299685433,2601637.795482146,-0.20597569576226343,-0.8138294624468353,3.853724868113468e-05,-1.248704179718108e-07,3.0514842126434507e-09,-2.151162877126816,8.731248501516635,8.549763457282857e-05,-2.1133470606522126e-06,9.048400194763351e-08,0,0,0,False,False,False,True,True,False
2025-03-17 14:30:00+00:00,210.75469970703125,210.75469970703125,213.25999450683594,210.46969604492188,213.22500610351562,5939423,-0.011651647042615298,15.597122716939992,0.013239555112141454,0.10214092363218769,211.8073501586914,212.31251126717336,0.005901968284296501,0.0623809208095971,211.81915409526,211.79554622212282,-44.088957486515405,50.666438322650095,212.96442031860352,213.9109015419051,0.006235460489299026,0.060844470293723286,212.9768912395821,212.95194939762493,-88.09492476003024,32.679617736567366,222.5411782836914,218.89118380233612,0.009316783524816843,0.06481497900136005,222.55981185074106,222.52254471664176,-315.7700556811284,31.960425239849314,0.013239555112141454,224.34220972128915,-14672194.628326416,0.8129532569154209,3141396.0369348577,0.8561044958882705,2601859.5181610542,-0.1744629820090724,-0.950058483675805,3.888096751360924e-05,-2.3815673268492412e-07,3.6717688542205092e-09,-2.0315533110519226,8.116689675998142,8.680245524829857e-05,-2.145504917466394e-06,9.085107742753953e-08,0,0,0,False,False,False,True,True,False
2025-03-17 15:30:00+00:00,211.1999969482422,211.1999969482422,211.8000030517578,209.97999572753906,210.7550048828125,4387530,0.002110640834431025,15.294277212258363,0.008617459046009223,0.6703276434488078,211.95634918212892,212.11023557833568,0.0057136749669223314,0.06171320190733776,211.96777653206277,211.94492183219506,-32.59394733970743,58.38900343642612,212.61492996215821,213.65237038642928,0.00629292638177156,0.06095267553143884,212.62751581492176,212.60234410939466,-55.71124926925173,34.27887591924255,222.0295782470703,218.56639979103522,0.009323803874736135,0.06491602655780088,222.04822585481978,222.01093063932083,-289.8745468137841,32.089339038552964,0.008617459046009223,224.21322028477041,1952416.0368347168,0.6458086210497169,3159772.553396832,0.6329369388790935,2607609.5414927485,-0.23282730995713896,-1.010827941519722,3.9600922446396496e-05,-2.3766273855841113e-07,3.672742463242449e-09,-2.031316477832377,8.098424634486594,8.693331869454455e-05,-2.145361837635103e-06,9.085141541892879e-08,0,0,0,False,False,False,True,True,False
2025-03-17 16:30:00+00:00,212.33030700683594,212.33030700683594,212.3699951171875,211.08999633789062,211.2100067138672,3083388,0.005337576704928893,14.94153987471158,0.006028337628013064,0.9689936342178671,212.15157012939454,212.15024862329727,0.0058563186916373595,0.05805183945990311,212.16328276677783,212.13985749201126,8.130086700049983,60.44762956236567,212.42594528198242,213.52630527860552,0.006184078336042333,0.06028270254760475,212.43831343865452,212.41357712531033,-3.3663107883430405,41.11961166719247,221.58788452148437,218.30385249486864,0.009316475543221063,0.06447256072803208,221.6065174725708,221.56925157039794,-247.91951958404397,34.26462837203154,0.006028337628013064,224.13181897712698,3454320.479736328,0.5450215076993205,1889132.461829626,0.4521680946199662,2726283.040560878,-0.44156755735887016,-0.766021598576639,3.824282486630811e-05,-1.8612875222429195e-07,3.2925661933084364e-09,-2.115405852910668,8.428964615712573,8.67967165474362e-05,-2.1220891413948163e-06,9.06645577828595e-08,0,0,0,False,False,False,True,True,False
2025-03-17 17:30:00+00:00,214.4550018310547,214.4550018310547,214.73019409179688,212.27999877929688,212.35499572753906,4126373,0.009956820599989386,15.232909613197549,0.011425218771209809,0.8876855819051415,212.40407104492186,212.5692951577212,0.006220873615522015,0.05808640380512185,212.4165127921529,212.39162929769083,82.92133311536047,62.732464286868435,212.3667007446289,213.61485063082867,0.006629511191071106,0.0605863510185769,212.37995976701103,212.35344172224677,79.25019086023941,47.41693084028834,221.19108459472656,218.14227730940632,0.009466545745630588,0.06478730990733361,221.2100176862178,221.1721515032353,-177.3917818779193,36.25658191251966,0.011425218771209809,224.04391307045253,8665408.48538208,0.7717035420403235,1856827.9988299836,0.6137696836354603,2788061.2738745688,-0.4083479547319702,-0.807861633750141,4.395041863253704e-05,-1.362572855504691e-07,3.782861604552599e-09,-2.0429853322374107,7.960449736508371,8.961548835411659e-05,-2.10234441601421e-06,9.086112436541493e-08,0,0,0,False,False,False,True,True,False
2025-03-17 18:30:00+00:00,214.68499755859375,214.68499755859375,214.7967987060547,214.07000732421875,214.4499969482422,3623892,0.001071891456808117,15.103059420322811,0.003385385052989439,0.8461716109256576,212.64950103759764,212.95396869453455,0.0062203928571928635,0.0561463396045526,212.66194182331202,212.63706025188327,82.30739415212828,62.46479757345431,212.2539505004883,213.71687161073635,0.006473158931016977,0.059715111374193414,212.26689681835032,212.24100418262626,94.38951685000704,44.843487436007656,220.8109844970703,217.99754042957284,0.009474239909422307,0.06455499290285986,220.82993297688915,220.79203601725146,-161.1485068206822,36.76623715524546,0.003385385052989439,223.9698389039676,851616.8318481445,0.7065488875919942,1923959.3600587377,0.5542427965502404,2867839.723661985,-0.36446176051215357,-0.6790710835398304,4.1901786546204847e-05,-1.4705508925272982e-07,3.71765212416296e-09,-2.061552800657565,7.993129737666714,8.976122186129042e-05,-2.1019740989615817e-06,9.086025698347222e-08,0,0,0,False,False,False,True,True,False
2025-03-17 19:30:00+00:00,214.19000244140625,214.19000244140625,215.22000122070312,213.6699981689453,214.67999267578125,6930829,-0.002308343162850732,15.751490133114107,0.007236579831413144,0.33548596686388205,212.83700103759764,213.17870228135845,0.006314884204089096,0.05631260185288661,212.84963080600582,212.82437126918947,54.06398312627998,59.14133358725926,212.24945068359375,213.76197257703944,0.005870105262532054,0.058966688688060445,212.2611908941188,212.2377104730687,83.14552640133626,49.77158976313184,220.3911846923828,217.83856129247158,0.009402925823019612,0.06432033493559564,220.40999054402886,220.37237884073676,-164.3737416334727,35.178653468384724,0.007236579831413144,223.82400518537432,-3396038.526123047,1.2684110582624983,1915879.24735467,1.0987667097591693,2618818.4860931863,-0.2990332146275136,-0.4287292040224891,3.4458135793206514e-05,-5.377852872371485e-08,2.5607068845764426e-09,-2.064575940345455,8.156510509684166,8.841501403320906e-05,-2.1073548231321728e-06,9.082819012136565e-08,0,0,0,False,False,False,True,True,False
2025-03-18 13:30:00+00:00,214.55140686035156,214.55140686035156,215.14999389648438,212.9499969482422,214.13999938964844,10203982,0.0016858856956823496,16.138288692229125,0.01025393858020299,0.7279146061493005,213.16764221191406,213.42828509409833,0.005961216317260974,0.05668377334098897,213.17956464454858,213.15571977927954,58.53197597573038,67.3164736212047,212.27501068115234,213.83721851348525,0.005875987672433993,0.059684550577108905,212.28676265649722,212.26325870580746,97.35164035811191,51.28946290725351,219.97581268310546,217.7016576160478,0.009410023528209233,0.06458368662869877,219.99463273016187,219.95699263604905,-143.61244048688076,35.38068785870503,0.01025393858020299,223.6248090002611,4197994.425720215,1.7342370802466256,2436865.890990372,1.5655102569447337,2757843.331997421,-0.37591352269859396,-0.4010906189229125,3.452723112659626e-05,-5.346875943400235e-08,2.5610322050773327e-09,-2.066387305404591,8.143424403038416,8.854854280145135e-05,-2.107263206880798e-06,9.082834917497989e-08,0,0,0,False,False,False,True,True,False
2025-03-18 14:30:00+00:00,213.3300018310547,213.3300018310547,214.88999938964844,212.64999389648438,214.5500030517578,4477342,-0.00570909753031451,15.3145403480923,0.010500189724547138,0.3035742263336081,213.21011199951172,213.41041540041775,0.005914673806262324,0.056779478818557536,213.22194134712424,213.1982826518992,5.5674743641857765,52.33142740350707,212.34451065063476,213.78887628738246,0.005570252719448307,0.05934444338991646,212.35565115607366,212.33337014519586,44.73009287256441,53.6688213616867,219.4762127685547,217.52002833289288,0.009189133163356442,0.06413864680238279,219.4945910348814,219.45783450222797,-166.7141111744522,31.967235686762024,0.010500189724547138,223.52867569843303,-5462362.705505371,0.7628282639114672,2445592.2824154636,0.70634703883469,2768659.495477551,-0.296215083230159,-0.2679614505588968,3.102771535852126e-05,-1.4834032982829588e-08,2.1414422691586266e-09,-2.1788930281813177,8.743895233801958,8.444016829389715e-05,-2.151240677772642e-06,9.0341325314196e-08,0,0,0,False,False,False,True,True,False
2025-03-18 15:30:00+00:00,213.72000122070312,213.72000122070312,213.77499389648438,212.7899932861328,213.25,3176514,0.001826481654524784,14.971295241856074,0.004608836817918496,0.9441699068982077,213.24411163330078,213.46670375583872,0.005900750998045783,0.05647358442007146,213.25591313529688,213.23231013130467,20.662246617399752,51.8839687634225,212.47276077270507,213.78231234996136,0.0054961230902573184,0.05843228069190515,212.48375301888558,212.46176852652457,57.23273812816516,56.91434926965386,218.97021270751952,217.36251573421166,0.009177324635515701,0.0636588723521438,218.98856735679055,218.9518580582485,-142.5212969283611,31.65145239236118,0.004608836817918496,223.464120866423,1492965.4575805664,0.5721373800171602,2578571.1361052026,0.512335584086564,2857195.90356808,-0.45205342210584276,-0.01690009256283039,3.020736902325966e-05,-1.1974537656049632e-08,2.1325183153919645e-09,-2.1815223799483694,8.780218347509503,8.42232874656434e-05,-2.151645378780768e-06,9.033998141213436e-08,0,0,0,False,False,False,True,True,False
2025-03-18 16:30:00+00:00,212.2834014892578,212.2834014892578,213.7736053466797,211.49000549316406,213.6999969482422,4535545,-0.006744571372538068,15.327456031197148,0.010757317046435127,0.3474321452912641,213.1499816894531,213.25155781269493,0.006294838007807107,0.05571135348893634,213.16257136546872,213.1373920134375,-33.91630265627779,45.43267059462869,212.47243118286133,213.63947216076423,0.005610050672330078,0.0586517866917051,212.483651284206,212.46121108151667,-7.92370705026846,49.98251513331402,218.43008087158202,217.15245390299592,0.009185925749838644,0.06383112516267449,218.4484527230817,218.41170902008236,-166.78524564974018,30.73967993488135,0.010757317046435127,223.36003187414275,-6425032.451019287,0.898397811397478,2165075.0424152184,0.7344845682404332,2870048.67510303,-0.23104177073351395,-0.3383529872483248,3.1472668546111164e-05,-3.501769448727949e-08,2.194688425605264e-09,-2.125381699985344,8.576224773494642,8.438123188154865e-05,-2.1578102636759293e-06,9.038133435067303e-08,0,0,0,False,False,False,True,True,False
2025-03-18 17:30:00+00:00,211.9949951171875,211.9949951171875,212.32000732421875,211.55979919433594,212.3000030517578,3006313,-0.0013595149731800262,14.91622530159089,0.003585972062512992,0.5724694405973385,213.27401123046874,213.0230918015975,0.004957897154402709,0.0525176590766816,213.28392702477754,213.26409543615995,-63.99388084556536,57.63436497381452,212.5406806945801,213.48276917030344,0.005311940568994132,0.0576605749015208,212.5513045757181,212.5300568134421,-25.182025726014235,53.904786348961906,217.8616928100586,216.93960787656985,0.009130407255707122,0.06342766875152644,217.87995362457002,217.84343199554718,-160.1362544562746,29.487508761202335,0.003585972062512992,223.2903308889261,-916949.3188018799,0.6322197722109162,2228709.47242343,0.49851165985424517,2956285.537110569,-0.2884222945511111,0.15528952635720633,2.821671260852571e-05,-1.0954930677567461e-08,2.0049761657624794e-09,-2.1328837014798663,8.73292391447363,8.336433665506927e-05,-2.1599210041105186e-06,9.037174329217821e-08,0,0,0,False,False,False,True,True,False
2025-03-18 18:30:00+00:00,212.34500122070312,212.34500122070312,212.65499877929688,211.810302734375,212.0,3435188,0.0016496497427068986,15.049582503959002,0.003977941746054718,0.63300697279526,213.38851165771484,212.89980257572776,0.004944278218718164,0.05089584104053409,213.39840021415228,213.3786231012774,-52.26353750996943,57.131479858813066,212.67243041992188,213.37435640568143,0.005201050917097097,0.05656370711365704,212.68283252175607,212.6620283180877,-15.238607660165654,57.791954055144295,217.31559295654296,216.75037915764662,0.009148760364992122,0.06309810670848981,217.33389047727294,217.29729543581297,-135.32691909985354,30.17326043755196,0.003977941746054718,223.2141615158672,1185144.0533447266,0.7371748362413343,2266196.3364536646,0.5998342173404695,2891423.891100058,-0.45649428361581396,0.5357328165139175,2.705093064223655e-05,-6.536541415907229e-09,1.9869879307188275e-09,-2.1510846772823995,8.73641931457376,8.369981621605079e-05,-2.1591852791385073e-06,9.03698343512593e-08,0,0,0,False,False,False,True,True,False
2025-03-18 19:30:00+00:00,212.7899932861328,212.7899932861328,213.25999450683594,212.30999755859375,212.34500122070312,4396249,0.0020934161322412066,15.29626246277033,0.0044644813112276055,0.505260283653769,213.43448028564453,212.87983724645898,0.004694693031122982,0.05033258750070064,213.44386967170678,213.42509089958227,-33.819975514835335,53.130312262311975,212.79302520751952,213.3186777239335,0.005178557307001931,0.054329482922231324,212.80338232213353,212.7826680929055,0.35363098219429845,57.22759238767616,216.79516479492187,216.58759137484682,0.009169436367529947,0.06292730376635375,216.81350366765693,216.77682592218682,-108.6989558641893,30.996675023495925,0.0044644813112276055,223.1221432577269,1956295.9226531982,0.9175630679826258,2201829.4862808925,0.8415007415209558,2045571.8726139117,-0.43317328981316816,0.5797956018747956,2.681745578190309e-05,-7.686797468325462e-09,1.982830532351359e-09,-2.172160651541524,8.744658555619957,8.407856329818078e-05,-2.158140338828237e-06,9.03671987283614e-08,0,0,0,False,False,False,True,True,False
